datetime,T-1,T-2,T-3,T-4,T-6,T-7,T-9,T-10,T-11,T-21,T-22,T-23,T-24,T-25,T-26,T-27,T-29,T-30,T-31,T-32,T-33,T-34,T-35,T-36,T-37,T-38,T-39,T-40,T-41,T-42,T-43,T-44,T-45,T-46,T-47,T-48,T-51,T-52,T-53,L-1,L-2,L-3,L-4,L-6,L-7,L-9,L-10,L-11,L-21,L-22,L-23,L-24,L-25,L-26,L-27,L-29,L-30,L-31,L-32,L-33,L-34,L-35,L-36,L-37,L-38,L-39,L-40,L-41,L-42,L-43,L-44,L-45,L-46,L-47,L-48,L-51,L-52,L-53,H-1,H-2,H-3,H-4,H-6,H-7,H-9,H-10,H-11,H-21,H-22,H-23,H-24,H-25,H-26,H-27,H-29,H-30,H-31,H-32,H-33,H-34,H-35,H-36,H-37,H-38,H-39,H-40,H-41,H-42,H-43,H-44,H-45,H-46,H-47,H-48,H-51,H-52,H-53,V-1,V-2,V-3,V-4,V-6,V-7,V-9,V-10,V-11,V-21,V-22,V-23,V-24,V-25,V-26,V-27,V-29,V-30,V-31,V-32,V-33,V-34,V-35,V-36,V-37,V-38,V-39,V-40,V-41,V-42,V-43,V-44,V-45,V-46,V-47,V-48,V-51,V-52,V-53
2004-03-17 04:00:00,21.670254,22.072144,21.936747,22.20052,21.666956,21.799244,21.250715,21.304008,20.91476,22.045258,21.649261,22.04264,21.575481,21.818172,21.423727,21.815447,21.458157,21.03125,21.241327,20.99565,21.56328,21.208187,22.125416,21.890574,22.253893,21.557188,22.172329,21.82814,21.44189,21.20367,21.510666,21.456856,21.77779,22.046787,21.723976,21.827038,22.175985,21.934437,21.28779,1.1426752,10.3297415,1.5944594,4.7820144,1.1320312,0.67579,0.678463,0.93508196,0.958626,3.7047534,0.588628,0.92945206,1.41351,0.51492536,0.61,0.46,0.5858707,2.5433056,4.122723,3.5464518,1.0178723,0.74709225,1.0428272,0.53801167,0.4733821,1.8585057,3.2384,0.46609274,0.47234902,0.47631207,0.38668504,0.46630138,0.51343435,1.3903955,0.505782,0.48180097,0.46992806,0.92814165,0.5018182,32.91045,33.891205,33.032238,33.220135,33.691147,33.075058,34.810352,35.06393,35.779114,32.13502,32.805027,32.09176,32.51145,32.324097,34.38567,32.90043,33.341953,34.65711,34.50396,34.331467,33.218216,34.576378,35.012505,35.142334,35.665462,33.17199,33.484875,32.688698,32.759796,33.366386,32.81988,33.403347,32.003735,32.289593,33.257893,32.699986,31.83176,32.660084,33.94772,2.471857,2.4541583,2.4747398,2.4460075,2.3908567,2.4742768,2.5295377,2.4588873,2.4003878,2.4381971,2.4168255,2.4591022,2.4673252,2.4643269,2.4683638,2.4656944,2.4688456,2.4663534,2.4697037,2.4541457,2.4791842,2.4652023,2.366175,2.4665623,2.4693513,2.4349647,2.4759119,2.4665763,2.4587235,2.4610755,2.4644,2.4741776,2.4745142,2.3517225,2.474232,2.4954147,2.4719362,2.4484062,2.4649847
2004-03-17 06:00:00,21.235207,21.612137,21.552616,21.848816,21.352877,21.508007,20.974016,20.956558,20.611546,22.093147,22.72831,22.187874,22.29184,22.211107,21.204866,21.421062,20.865032,20.347109,20.538818,19.832474,20.946383,20.146162,21.5212,20.870062,21.797707,20.854946,21.30835,20.790556,20.820017,20.080063,20.85769,19.89221,20.50197,20.787594,20.254057,21.121506,21.38588,21.425127,20.741655,82.04146,117.23292,98.70203,73.104614,439.8901,76.25048,806.14484,209.01729,328.83655,290.90646,835.06744,254.89137,297.06955,309.1911,277.34338,37.936695,95.96476,597.469,264.98322,207.12595,222.7535,734.3243,320.5543,489.72818,260.17245,223.38898,108.230194,301.83667,157.58528,208.44571,127.55084,154.4963,287.33722,149.18427,562.9407,307.49777,160.44186,94.6079,424.57095,34.388405,35.2326,34.6004,34.368423,34.972347,34.172,36.084625,36.370346,37.18148,33.28509,32.053734,33.001698,32.4352,32.751926,35.909298,34.848843,35.59538,37.248215,36.822365,37.7756,35.20541,37.449886,36.687016,37.63273,36.974464,34.9172,35.40376,35.021084,34.342167,36.284565,34.586475,37.020237,34.906364,34.989372,36.759495,34.258854,33.51648,33.85819,35.434406,2.4633915,2.4490125,2.4738898,2.4429677,2.383389,2.4712467,2.5245557,2.4542131,2.4296155,2.4328473,2.4477127,2.4576247,2.468627,2.460968,2.4436398,2.4563203,2.4605682,2.456495,2.459368,2.442271,2.4730694,2.4515636,2.3560305,2.454754,2.4633949,2.424041,2.4694502,2.4547353,2.4509962,2.4461534,2.4582434,2.4554996,2.46297,2.336706,2.4578602,2.4862583,2.4609401,2.4407265,2.4580102
2004-03-17 08:00:00,20.89349,21.428139,21.67793,21.74013,20.981356,21.291754,20.965767,20.849075,20.805166,20.78907,23.314713,21.18411,22.682152,24.889442,22.031507,21.774155,20.049963,21.773737,21.906878,19.312897,21.066236,20.50731,20.721573,21.361856,22.425955,23.039825,22.358465,21.848766,23.204317,21.733385,22.176847,19.120283,19.950987,20.223347,18.539711,20.290396,20.68106,20.997038,20.410534,366.896,441.23605,342.61462,276.86588,1233.1119,210.33727,1847.36,519.4252,1340.8121,344.4755,1537.129,361.4391,1094.945,1500.422,1193.6769,121.2192,406.38522,1825.6454,1249.8396,1206.5609,880.8693,1834.7428,1477.9108,1769.7816,944.2997,1275.5773,395.3118,972.2469,871.0916,719.1928,431.50244,499.07806,757.71747,326.6474,1668.7758,704.7547,441.50378,276.7769,1054.78,36.96899,37.519867,35.94225,36.45361,37.398563,36.371277,38.006485,38.571686,38.74993,38.635296,33.288307,37.77843,34.026863,30.098175,36.430527,36.294083,39.7118,36.551174,36.20362,41.354607,37.01284,39.029114,40.921867,38.950733,37.891003,32.964928,35.51194,35.291943,32.335423,35.226738,34.495193,41.3127,38.8195,38.55274,43.26544,38.157993,37.28155,36.920567,38.31612,2.4598787,2.4427466,2.4741786,2.440331,2.3774588,2.4669676,2.5211399,2.4532766,2.4355576,2.4184961,2.4556525,2.444115,2.4700832,2.4829135,2.466931,2.4581902,2.4496052,2.465101,2.4696362,2.436454,2.4728727,2.448747,2.3444505,2.4512439,2.4696987,2.435317,2.4763045,2.4618914,2.4712498,2.4625163,2.4687958,2.4437666,2.4540653,2.3256824,2.4354234,2.474476,2.4528253,2.4343226,2.45295
2004-03-17 10:00:00,21.966105,22.36114,22.36784,22.261005,22.01653,21.828407,22.59928,22.087933,22.526525,20.399315,22.048883,21.477627,23.346169,27.777845,24.783295,24.737282,23.256277,24.705032,25.091774,22.652225,22.309,22.971415,22.599216,24.011238,23.740868,25.394772,24.196379,23.237556,25.430006,22.75382,23.603249,20.008324,20.303244,20.523138,19.184326,21.036594,21.605528,21.810516,22.297525,437.2084,527.93396,387.29956,322.13333,1397.6942,243.19695,1847.36,624.19806,1740.8365,378.1568,737.1871,352.0,1781.5868,1847.36,1813.2716,181.98993,623.9644,1847.3601,1819.4069,1829.44,1025.8438,1847.36,1309.3978,1847.36,1270.8967,1757.5597,465.90332,1231.0828,1566.3757,958.9028,581.74457,637.81274,676.2607,286.00958,1605.5822,635.5037,502.9979,345.52063,335.248,38.47415,39.187366,37.996914,39.248005,39.362183,39.438587,38.677994,39.882694,39.2132,43.338966,39.29196,40.87478,36.25647,28.348871,34.465637,33.91436,36.712826,33.217594,33.309204,37.65886,37.99602,37.319138,40.515133,36.7388,38.423992,31.425674,35.187466,35.826027,31.232666,36.694633,34.83226,43.024727,41.865864,41.670116,46.010033,40.10655,38.8473,38.793686,39.179104,2.4690526,2.4518075,2.4780624,2.4439173,2.3852892,2.4701562,2.5348873,2.461979,2.4512832,2.411968,2.4412572,2.4459846,2.4743192,2.5130749,2.4901595,2.4840882,2.4771779,2.492682,2.5018597,2.4703577,2.4819257,2.4706745,2.3584833,2.472915,2.4777257,2.4595077,2.4952443,2.4739168,2.4942052,2.4731295,2.477882,2.4528794,2.4545722,2.3275084,2.4393277,2.4775798,2.4571598,2.4407809,2.4660947
2004-03-17 12:00:00,21.822165,22.345999,22.346712,21.738377,21.834549,21.40567,22.281477,21.517403,22.578615,20.957556,21.626333,21.909052,23.537146,28.443508,25.472973,25.607138,22.981592,26.26128,26.048052,23.50415,22.780846,23.251259,23.385798,24.41564,23.747587,26.060259,24.652832,23.47785,26.025501,23.063223,24.134447,21.300255,20.70404,20.468502,19.504614,21.29157,21.947206,22.186705,23.02159,357.25836,521.8591,342.17227,307.3249,1173.5681,231.05544,1847.3601,559.1324,1805.0872,370.9304,710.46454,370.2675,1652.2417,1847.36,1762.1105,226.98724,597.181,1847.36,1738.2167,1584.8533,820.4026,1847.36,1140.5085,1847.36,1050.046,1632.6212,441.13998,1355.6534,1593.6671,1051.3203,647.247,1300.411,731.03284,313.904,1657.6693,649.23486,500.15997,309.12,484.9571,39.82899,40.20304,39.272377,41.446,40.750313,41.38103,40.00988,42.043667,40.018677,42.03294,40.329025,40.05011,35.88188,27.552568,33.58759,32.69821,37.925022,31.777012,32.234257,36.53257,37.77671,37.462727,39.691097,36.642315,39.496284,31.080656,35.19887,36.41333,30.979767,37.235504,34.84573,41.186977,42.171345,43.253014,46.42635,40.79285,39.03697,39.10581,38.78507,2.4651217,2.4503663,2.4749873,2.4371955,2.3821507,2.4646146,2.5286655,2.4552615,2.4516237,2.414587,2.434288,2.4500313,2.47467,2.5204847,2.4968166,2.4948864,2.47551,2.5107553,2.5140715,2.4758918,2.488051,2.4738612,2.3645465,2.4749815,2.4767895,2.4680805,2.4995403,2.474058,2.5018952,2.4746082,2.4846406,2.4601731,2.456369,2.3257809,2.441125,2.4806006,2.4607677,2.4434283,2.471122
2004-03-17 14:00:00,21.797468,22.270483,21.913898,22.009617,21.73574,21.691694,22.08348,21.351133,22.652098,21.316154,21.733261,21.93799,22.950638,26.806297,24.43961,24.812593,23.055435,24.492777,24.792864,22.487177,22.276701,22.401983,22.625418,22.698236,23.674883,24.895422,24.103043,22.870682,25.081535,23.163427,23.397888,25.08245,21.44059,20.169928,22.03133,20.8228,21.167091,21.891024,22.8535,232.82446,424.4697,237.69751,241.06453,822.9531,187.30518,1847.36,415.23782,1626.1312,356.5592,825.04565,446.77664,915.38983,1421.7521,878.1257,187.57176,482.76877,1597.4911,1079.9968,772.40967,496.96478,1736.568,734.0833,1533.8816,746.33374,853.5632,352.14767,890.56,854.57776,1435.5463,522.26044,1552.96,1520.9795,640.9616,1847.36,1161.2859,661.88165,232.74327,441.70514,39.86784,40.400673,40.184612,40.658432,40.833637,40.432285,40.139404,42.253555,39.567028,40.86062,39.66109,39.635853,36.691975,29.731607,35.24088,34.08398,37.67989,34.91119,34.403343,38.518127,38.83025,39.232357,41.43102,40.087624,39.799236,33.431213,36.662983,38.330246,33.41635,37.734272,37.005077,34.107662,41.29913,45.107758,40.882637,42.807564,41.258774,40.141922,38.86905,2.4644005,2.4458907,2.4726646,2.437106,2.3767023,2.465019,2.527059,2.4540267,2.451761,2.415581,2.434383,2.449334,2.4716792,2.5069387,2.4870598,2.4849477,2.4760587,2.493399,2.5020938,2.4689264,2.4812357,2.463687,2.3545601,2.462425,2.4750881,2.4572809,2.4940186,2.4673061,2.4915001,2.4731069,2.4765353,2.496107,2.4624343,2.3200467,2.464204,2.4743385,2.4516542,2.4377437,2.471002
2004-03-17 16:00:00,21.578848,22.041018,22.407812,22.261002,21.610575,22.010609,21.8102,21.427479,22.059755,21.61246,21.972713,21.951027,22.454275,23.365652,22.129446,22.290373,21.49055,21.093647,21.851488,19.947104,21.469631,20.39966,22.068651,20.42894,22.526007,22.812174,22.53023,21.695686,23.068848,22.002272,21.876614,25.475231,21.131973,20.430191,23.253878,21.01121,20.616558,21.944746,21.860199,128.51291,265.9385,131.50983,163.59102,407.78027,122.24,1299.1902,296.7938,1018.4807,226.38104,463.78613,309.58835,344.8275,471.03998,330.6825,115.94573,297.98264,670.03876,498.28687,276.3703,284.5956,835.7216,404.08655,668.6776,444.05334,458.3395,368.18173,787.8049,612.5916,1063.1542,479.91803,937.3964,1659.5356,1328.9633,1767.3158,1429.9176,918.28455,178.55797,264.7187,39.781597,40.37076,38.480278,39.637184,40.72602,39.351757,40.601833,41.614487,40.423985,39.911087,39.027225,39.28619,37.63137,35.541313,39.567677,38.62041,40.20375,41.613758,39.925934,43.995132,40.09654,43.656353,42.499836,44.833035,41.734478,37.082245,39.6185,40.68199,37.11027,39.91155,40.11329,33.248028,41.85617,44.45609,38.20302,42.743473,43.59121,40.404667,40.374443,2.4623766,2.4440045,2.4748614,2.4382918,2.3746808,2.4688663,2.5219653,2.45421,2.444933,2.418232,2.435305,2.44756,2.4654243,2.4719198,2.4591777,2.4597948,2.4611728,2.461051,2.46976,2.441367,2.4744449,2.4435008,2.3466206,2.4394841,2.4685495,2.4357097,2.4764638,2.453572,2.4713328,2.4599912,2.4620516,2.5033815,2.457357,2.3198175,2.477346,2.472999,2.4435234,2.4366474,2.4625623
2004-03-17 18:00:00,22.663427,22.99855,22.750237,22.951265,22.348919,22.46133,22.255466,22.028215,22.372229,23.68899,23.398943,23.818722,23.918102,23.549427,23.13877,23.662968,23.31652,22.931437,22.920027,22.55669,22.951872,22.886751,23.991547,23.224722,23.79655,23.42902,23.871199,23.701841,23.570494,23.74715,23.67146,24.287777,23.64298,23.366724,24.019714,23.387022,23.505735,23.265965,22.701912,45.796337,140.17796,43.491467,73.14807,29.568974,16.086603,44.803497,23.673403,475.5708,151.0893,102.5666,224.79245,159.35515,105.5013,127.987236,82.827065,204.30537,135.4862,167.60078,125.9493,117.285164,94.76,171.81,106.28393,239.16959,218.30992,176.38991,163.38762,145.21474,186.12845,159.57158,67.95525,125.400986,105.938965,146.27303,112.56067,64.1682,13.559219,34.039997,38.350307,39.093903,38.613605,38.857338,40.03422,39.181057,40.46664,41.200626,40.67906,36.432697,37.212513,36.28287,35.558605,36.287437,38.593452,36.821865,37.465958,38.755466,38.702126,39.006073,37.845333,38.92909,39.45048,39.895306,40.327957,36.852833,37.512184,36.80777,36.532993,36.24684,36.658504,35.204376,36.15072,37.649612,36.473198,37.42892,37.063538,38.05767,39.325974,2.470752,2.45282,2.476947,2.43911,2.3776474,2.472277,2.526625,2.456101,2.4430928,2.4360104,2.426002,2.4639308,2.4738472,2.4722729,2.4646246,2.4707487,2.4735262,2.4730883,2.474227,2.4610476,2.485369,2.4706037,2.3628013,2.465725,2.4737363,2.4380631,2.4864492,2.4732692,2.4738612,2.4738393,2.4740639,2.4926343,2.4784515,2.350278,2.4856222,2.4964905,2.4718115,2.452243,2.4692497
2004-03-17 20:00:00,22.542324,23.021551,22.623991,23.033821,22.534636,22.48444,22.083704,22.073896,22.09531,23.549986,23.222399,23.682951,23.588415,23.26022,22.954468,23.56695,23.259466,22.619526,22.681852,22.338522,22.845713,22.628765,23.812445,22.961657,23.460363,22.938646,23.54111,23.14478,22.937973,22.77097,23.245607,22.915644,22.896948,22.848116,22.792664,22.734362,22.877703,22.648993,33.486885,44.324776,136.16,39.534622,69.97257,13.8,11.249504,1.382473,11.879611,478.39996,150.76904,97.52,224.40854,158.24,101.122246,124.59429,82.8,202.4,124.57192,168.69896,123.00596,114.08,75.44,165.6,93.84,235.52,215.15454,172.96,150.88,136.16,158.24,150.88,41.4,64.4,20.234945,4.1420813,5.0600004,1.3944882,0.92,19.603987,38.287975,38.89978,38.717007,38.622128,39.50793,39.13259,40.90671,40.976757,41.26704,37.118073,37.923317,36.742702,36.829636,37.200108,39.24761,37.20806,37.789116,39.58928,39.32045,39.614754,37.938465,39.359215,39.82593,40.298508,40.56488,38.23392,38.10972,38.28113,38.311832,38.825798,37.78752,38.546513,38.226112,39.090717,39.53817,39.215565,38.809227,39.846645,21.156519,2.4663925,2.4529219,2.4750268,2.4375353,2.376969,2.4713144,2.5234058,2.4551992,2.441181,2.434906,2.4182124,2.463708,2.4739776,2.4662833,2.4727137,2.4671338,2.4746127,2.4726305,2.4737363,2.4560168,2.4827104,2.4679053,2.3578327,2.4651115,2.4685154,2.432406,2.4801753,2.468549,2.4665542,2.4658854,2.4722757,2.476578,2.4742298,2.345785,2.4734616,2.4923558,2.4648182,2.442668,2.442668
2004-03-17 22:00:00,22.06079,22.492247,22.174267,22.515633,22.125742,22.018843,21.529501,21.571001,21.305368,22.839626,22.515469,23.023602,22.847193,22.430891,22.204943,22.977533,22.664532,21.958065,22.012197,21.653948,22.24801,22.004005,23.427364,22.30407,22.834534,22.077309,22.813799,22.385519,22.004917,21.737215,22.3325,21.863071,21.9719,22.034674,21.758106,21.763718,21.78674,21.493826,20.895275,44.625824,136.16,39.54905,70.47492,14.569615,11.45901,1.38,11.016999,400.05847,150.88,97.52,224.47998,158.24,101.2,123.94786,82.8,202.40001,121.99075,165.6,121.44,114.08,75.44,165.6,93.84,235.52,216.60101,172.96,150.88,136.16,158.24,150.88,41.4,64.4,20.24,4.14,5.06,1.3871318,1.6832592,48.760002,38.966007,39.678013,39.342705,39.494934,40.290157,39.894077,41.891834,41.826416,42.630737,38.571743,39.217476,38.019142,38.21949,38.638645,40.55194,38.250965,38.804775,40.890545,40.5075,40.87128,39.076664,40.583317,40.978096,41.51775,41.849064,40.21192,40.126373,40.2221,40.745193,41.626457,40.215927,41.13327,40.680508,41.266975,42.35295,41.83024,41.72514,43.185352,44.537895,2.461949,2.4443357,2.473814,2.4329166,2.3720415,2.4642003,2.5173924,2.4507794,2.4216328,2.4289603,2.407004,2.4550133,2.465792,2.4556022,2.4638753,2.4592361,2.468409,2.4637086,2.4651747,2.4480364,2.474986,2.4613664,2.351304,2.45787,2.4642782,2.4218285,2.4743075,2.460099,2.4550235,2.4538324,2.4613123,2.4668868,2.4653013,2.3374977,2.4622514,2.4798472,2.452257,2.4302733,2.449553
2004-03-18 00:00:00,21.605831,21.926657,21.715202,21.976675,21.639778,21.499062,21.03853,21.02989,20.461914,22.030693,21.720705,22.229397,21.910639,21.676744,21.402958,22.323193,21.891344,21.135658,21.263182,20.871353,21.61567,21.299809,23.155523,21.656008,22.121138,21.385727,21.960207,21.611656,21.227665,20.680916,21.606499,20.90613,21.070076,21.185505,20.832659,20.872625,20.789986,20.592707,26.00868,31.424654,92.196465,26.422796,46.011314,9.8133335,7.3423076,1.38,6.322745,105.30791,101.81333,66.30956,152.46788,106.08751,69.63786,74.06322,60.107876,129.44785,78.268654,110.179794,80.071945,81.48992,53.62927,112.78553,59.91682,155.61143,142.77734,108.050125,97.889046,87.31563,107.9116,126.78948,26.668571,41.05713,13.66127,2.8905115,3.533333,1.0365753,0.92,20.379696,39.839394,40.728683,40.31989,40.46565,41.338398,40.89671,42.896294,42.831295,44.371765,39.970673,40.723637,39.4139,39.98403,39.916092,42.19416,39.27536,40.024536,42.36837,41.813496,42.53853,40.4218,41.869896,41.865417,42.962006,43.591522,41.572304,42.0077,41.55023,42.12654,43.775005,41.70773,43.025146,42.561157,43.002056,44.423,43.74048,43.977913,45.336823,23.895645,2.4544683,2.4354045,2.4664435,2.4193382,2.3630157,2.4581294,2.5121295,2.4435327,2.3689704,2.4200084,2.3850884,2.4474726,2.455445,2.44675,2.454006,2.4512708,2.4592795,2.4536166,2.4556777,2.4373007,2.4717944,2.4527962,2.3425891,2.4512737,2.4449346,2.4110713,2.4639187,2.451076,2.4438303,2.44007,2.452645,2.4545953,2.4546397,2.324287,2.4520526,2.4725862,2.4391098,2.4196692,2.4196692
2004-03-18 04:00:00,20.440294,20.84883,20.645998,21.011343,20.910872,20.498379,19.882353,20.009031,19.507675,20.436325,20.056067,20.588472,19.907652,20.09351,19.789965,20.48312,20.05504,19.401825,19.865826,19.571495,20.209082,19.722937,23.175886,20.385164,20.872139,20.235119,20.571499,20.246279,19.868452,19.40633,20.141373,19.647034,19.92817,20.181807,19.772572,19.907024,19.988262,19.858412,19.063932,1.2528235,8.202905,1.6444311,4.7458534,1.7164816,0.9200972,0.7941053,1.0652632,1.1467906,3.7189054,0.6506672,0.9283637,0.96552086,0.50509804,0.51583815,0.46,0.48248708,1.1123637,0.95467335,2.310376,1.0733333,0.83610064,1.5280976,1.0801105,8.354193,4.632281,4.6,0.74651426,0.49029943,0.48299998,0.474375,0.47057474,0.5755251,1.397037,0.54772097,0.49439254,0.48591548,0.93472004,0.7666667,40.820435,41.433628,41.195606,40.843254,41.582027,41.280796,43.64629,43.17991,44.667614,41.830807,42.78991,41.424416,43.21823,41.968777,44.5224,42.048317,42.665714,44.91148,43.13382,43.44003,41.593014,43.742535,43.435894,43.913284,44.23538,42.1835,43.05814,42.435375,43.127354,44.553654,42.989243,44.10734,43.25131,43.31681,45.038082,43.941,43.7676,44.901127,46.07643,2.4374597,2.4234996,2.4523976,2.399488,2.3479424,2.444415,2.495462,2.4306471,2.348592,2.3972025,2.3431983,2.4254255,2.4314601,2.4248133,2.4336982,2.4272072,2.4350212,2.431118,2.4354608,2.4201608,2.4526217,2.4331002,2.3199558,2.4339352,2.416852,2.3709245,2.4449337,2.4329643,2.425589,2.4236693,2.4325469,2.435885,2.4380805,2.3162735,2.4345663,2.4600673,2.42766,2.4082868,2.42416
2004-03-18 06:00:00,20.136814,20.557535,20.424816,20.735722,20.91985,20.347816,19.831858,19.825172,19.47898,20.929392,21.354818,20.927095,20.847208,20.763456,19.821093,20.236286,19.592325,18.821463,19.251253,18.349127,19.763638,19.332663,23.98863,19.932594,20.635925,20.008179,20.292377,19.956808,19.628023,19.275017,19.877052,19.330387,19.639177,19.88165,19.53737,19.670698,19.806759,19.722961,19.045818,42.950726,73.97567,59.035805,50.827724,213.2761,38.70684,343.09543,84.044266,289.24716,257.2073,819.1698,230.1167,284.80502,312.03812,269.18314,33.148357,90.71926,500.62524,239.51787,186.12228,110.84208,332.44385,177.38214,282.0609,134.86519,83.6991,56.37091,122.10023,55.939796,63.497196,53.10621,62.87404,103.86873,59.52893,217.5261,131.24977,79.226974,36.964287,53.725906,42.404705,42.37795,42.687534,42.06549,42.620262,42.2533,44.384197,44.323128,45.752163,41.579964,40.738533,41.724728,41.931503,41.46108,45.51805,43.748116,44.930447,47.485355,45.756336,48.177673,43.566925,45.408836,44.91838,44.724384,44.584408,42.395958,43.302956,42.712116,43.263733,44.289803,43.085636,44.473915,43.391613,43.492687,45.100254,43.88725,43.568962,44.282043,45.88525,2.4333827,2.4180043,2.4479444,2.406397,2.3450673,2.44215,2.4942694,2.4243245,2.3943284,2.4005806,2.4031136,2.4267383,2.4363031,2.4271739,2.4297473,2.4220011,2.43049,2.421947,2.428865,2.405932,2.4447806,2.4275124,2.3150113,2.4274821,2.4307916,2.3654618,2.4417517,2.4266167,2.4221308,2.42057,2.4274163,2.4335282,2.4338634,2.3111322,2.4333234,2.454763,2.423246,2.4045324,2.422817
2004-03-18 08:00:00,19.993557,20.37207,20.575195,20.740461,21.021973,20.2236,19.67676,19.935112,19.876566,22.407928,24.353024,22.42995,23.94466,24.341938,22.140158,21.414074,20.759666,20.506184,20.81301,18.070032,19.763653,19.738113,26.12159,19.4424,20.7185,21.608665,20.4,20.442467,23.945148,22.0758,22.479559,18.8026,21.5368,20.8116,19.17108,20.403267,20.596,20.40588,19.630001,319.57895,313.7813,293.88348,217.93777,1187.904,192.41142,1847.36,491.74002,1249.9012,340.86,1560.2192,330.10022,1068.2191,1433.6945,1207.4794,110.4,388.64767,1813.3674,1190.3368,1068.3167,702.144,1817.1451,1160.5612,1510.903,618.24,807.14667,180.32,694.2933,932.88,645.2267,425.40802,382.72,772.8,328.74667,1588.288,713.92,469.2,277.472,298.6057,44.338543,44.866955,43.533943,43.82898,44.75301,43.454037,46.032616,46.194317,46.088417,40.308414,35.998432,40.447906,36.73025,35.719967,41.71401,43.0676,44.557762,45.570156,44.42617,51.593353,45.02195,46.571888,48.929886,47.08106,45.168026,39.892166,43.5855,42.3393,35.929974,39.791798,38.97348,46.7542,41.678703,43.582565,47.6868,44.266083,44.332024,44.62676,46.505787,2.4320073,2.4144752,2.4481926,2.4117746,2.33827,2.4391098,2.4871078,2.4254024,2.4062557,2.4132624,2.4473178,2.4398677,2.4652083,2.458635,2.4488094,2.4279857,2.4389043,2.433759,2.4407518,2.4042525,2.4434564,2.42159,2.3021612,2.41431,2.4341,2.378925,2.44412,2.4307866,2.4619598,2.4476233,2.452262,2.42416,2.4491649,2.3140066,2.42224,2.4610033,2.4291525,2.410398,2.4213586
2004-03-18 10:00:00,21.447374,21.676306,21.83239,21.8462,22.338093,21.549868,21.324001,21.1105,21.542679,21.483103,22.421215,21.783407,23.674328,27.114656,24.488602,24.179644,23.216,24.424917,24.400944,22.058525,21.52805,22.186232,28.094471,23.598475,23.7614,26.149332,25.473133,24.796934,27.1718,25.9174,25.2706,21.357132,22.5119,22.00524,20.720133,21.1742,21.4402,21.362032,20.502901,417.22,430.8847,378.34378,300.18286,1358.1364,258.4178,1847.36,605.36,1812.032,369.84,746.88,334.51804,1729.2617,1835.7499,1810.0061,193.8549,611.64575,1847.36,1767.3353,1749.4346,936.8228,1845.6024,1237.8048,1847.36,1199.68,1847.36,1523.52,1199.68,1670.72,964.16,596.16,689.38666,736.0,329.728,1788.48,702.144,579.3371,382.72,421.97336,43.688026,44.641716,43.11886,43.879585,45.1544,44.083977,45.27966,46.31297,46.00281,45.564068,43.182556,44.803448,39.942684,32.84836,38.66754,38.808697,40.774216,37.72773,38.254276,43.124813,43.85606,43.02302,46.38521,41.11387,42.3505,33.638,35.26245,36.886898,31.772,34.536,35.368,44.779068,41.29285,42.77182,46.5672,44.745502,44.29704,44.91147,46.884502,2.4434981,2.4244523,2.4586165,2.421346,2.34751,2.4486043,2.5059903,2.4347262,2.419235,2.4004996,2.4273605,2.4332943,2.4603276,2.4853444,2.471026,2.448922,2.4626393,2.4692328,2.4747357,2.4434564,2.4574854,2.4435353,2.3194587,2.4516876,2.4644,2.4209068,2.4460769,2.4712467,2.49546,2.48502,2.47467,2.44412,2.459305,2.3236399,2.43744,2.466454,2.4369626,2.4159517,2.4274733
2004-03-18 12:00:00,22.186346,22.304127,22.579275,22.556,23.211845,22.164,22.715601,22.0072,22.640934,21.993021,22.11035,22.155832,23.965107,28.132875,25.05751,25.153845,24.267694,25.786562,25.273659,22.928665,22.430107,22.877321,29.20082,24.09264,24.347765,26.10115,25.014574,24.14458,26.4123,24.36165,24.3347,23.686562,22.15126,21.37265,21.81904,20.912867,21.65342,22.3754,21.5466,320.3072,436.32715,331.19998,282.624,1145.3292,248.60443,1847.36,574.07996,1847.36,336.05447,711.9241,317.9111,1585.3771,1847.3601,1727.6536,225.05104,580.8512,1847.3599,1698.758,1457.4789,762.60925,1847.36,1059.1278,1847.36,927.36005,1675.6266,379.04,1270.336,1229.12,1046.96,645.2266,1670.72,964.16,437.0,1847.36,864.064,655.04,370.10284,552.0,43.25049,44.375355,42.566154,43.498543,44.975506,43.751343,43.45707,45.337074,45.30799,45.260284,44.686287,44.6124,40.039295,31.694485,38.36332,37.648888,39.377953,36.25471,37.08265,41.95167,42.63792,42.309574,45.684612,40.57288,41.899525,34.35435,38.333588,39.22203,34.547535,39.127075,38.814083,40.818066,43.97416,46.52055,46.45277,47.402332,45.24543,43.423645,45.51645,2.4505775,2.430391,2.4648314,2.426432,2.34751,2.4553423,2.51661,2.44412,2.4307866,2.4035125,2.4234922,2.4345186,2.4618893,2.4998188,2.4748416,2.457023,2.4740832,2.4876094,2.484867,2.4552495,2.4663749,2.4494708,2.32,2.4550292,2.4678233,2.4233541,2.48502,2.465427,2.4919798,2.47467,2.4729583,2.4672244,2.45421,2.32,2.4451358,2.4630575,2.437106,2.4255798,2.43744
